,PINCP,AGEP,RAC1P,MAR,SCHL,COW,OCCP,RELP,SEX,RELP_category
74346,1,60-80,1,1,6,4.0,2545.0,0,1,Self and Spouse
74347,0,60-80,1,1,4,4.0,9121.0,1,0,Self and Spouse
74348,0,18-40,1,5,4,1.0,4030.0,2,1,Direct Dependents
74353,1,60-80,1,1,4,1.0,9130.0,0,1,Self and Spouse
74354,0,40-60,1,1,5,1.0,5240.0,1,0,Self and Spouse
74355,0,40-60,1,5,3,1.0,440.0,10,0,Extended and Distant Relatives
74359,0,40-60,1,3,4,1.0,600.0,0,1,Self and Spouse
74362,0,40-60,1,3,3,1.0,5000.0,13,0,Peers and Similar Relations
74363,0,18-40,1,1,7,7.0,3090.0,0,0,Self and Spouse
74364,1,18-40,1,1,6,7.0,1032.0,1,1,Self and Spouse
74366,0,60-80,1,1,7,6.0,2360.0,0,1,Self and Spouse
74368,0,18-40,1,5,3,1.0,9600.0,0,1,Self and Spouse
74370,0,18-40,1,5,3,1.0,7700.0,13,0,Peers and Similar Relations
74375,1,40-60,1,1,6,1.0,4710.0,1,1,Self and Spouse
74377,0,18-40,0,5,7,2.0,3090.0,0,0,Self and Spouse
74378,0,60-80,1,3,6,1.0,3255.0,0,0,Self and Spouse
74379,0,60-80,1,4,6,2.0,5010.0,0,0,Self and Spouse
74381,1,40-60,1,3,6,1.0,52.0,0,0,Self and Spouse
74382,1,40-60,1,1,6,5.0,2100.0,0,1,Self and Spouse
74384,0,18-40,1,5,6,1.0,3603.0,2,0,Direct Dependents
74386,0,18-40,0,1,6,1.0,7020.0,0,0,Self and Spouse
74387,0,40-60,0,1,3,2.0,2006.0,1,1,Self and Spouse
74390,1,40-60,1,1,3,1.0,7700.0,0,1,Self and Spouse
74391,0,40-60,1,1,3,1.0,725.0,1,0,Self and Spouse
74392,0,18-40,1,5,3,1.0,5410.0,2,0,Direct Dependents
74394,0,40-60,0,1,2,1.0,4230.0,1,0,Self and Spouse
74395,0,18-40,0,5,3,1.0,4510.0,2,1,Direct Dependents
74396,0,18-40,0,5,3,1.0,4110.0,2,0,Direct Dependents
74399,0,40-60,1,1,4,1.0,9620.0,0,1,Self and Spouse
74400,0,40-60,1,1,4,1.0,7020.0,1,0,Self and Spouse
74401,0,18-40,0,1,4,2.0,2310.0,0,0,Self and Spouse
74402,0,18-40,0,1,4,2.0,420.0,1,1,Self and Spouse
74403,0,18-40,1,5,6,6.0,310.0,0,0,Self and Spouse
74404,1,40-60,1,1,4,1.0,10.0,0,1,Self and Spouse
74405,0,18-40,1,1,3,1.0,440.0,1,0,Self and Spouse
74412,0,18-40,1,5,4,1.0,6230.0,0,1,Self and Spouse
74413,0,18-40,1,5,3,1.0,6260.0,10,1,Extended and Distant Relatives
74414,1,40-60,0,1,7,3.0,230.0,0,1,Self and Spouse
74415,0,40-60,0,1,3,1.0,9645.0,1,0,Self and Spouse
74417,0,18-40,0,5,3,1.0,3640.0,4,0,Direct Dependents
74420,1,18-40,1,1,6,1.0,440.0,1,1,Self and Spouse
74424,1,40-60,0,5,2,1.0,6260.0,0,1,Self and Spouse
74429,1,40-60,1,2,3,1.0,9130.0,0,1,Self and Spouse
74430,0,40-60,1,3,3,5.0,5550.0,13,0,Peers and Similar Relations
74431,1,60-80,1,1,4,1.0,9130.0,0,1,Self and Spouse
74432,0,40-60,1,1,5,1.0,3515.0,1,0,Self and Spouse
74433,0,40-60,1,5,3,1.0,7810.0,0,1,Self and Spouse
74434,0,40-60,1,3,3,1.0,7840.0,13,0,Peers and Similar Relations
74435,1,60-80,1,2,3,1.0,9130.0,0,1,Self and Spouse
74436,1,40-60,1,1,7,1.0,1360.0,0,1,Self and Spouse
74438,0,40-60,0,1,4,2.0,3550.0,0,1,Self and Spouse
74439,0,40-60,0,1,3,4.0,3602.0,1,0,Self and Spouse
74440,0,18-40,0,5,3,1.0,3930.0,2,1,Direct Dependents
74444,0,18-40,0,1,6,1.0,3602.0,0,0,Self and Spouse
74447,1,40-60,1,5,7,1.0,1305.0,0,1,Self and Spouse
74448,0,18-40,1,1,5,3.0,3802.0,0,1,Self and Spouse
74449,0,18-40,1,1,3,1.0,2910.0,1,0,Self and Spouse
74455,0,40-60,1,1,3,1.0,335.0,0,0,Self and Spouse
74456,1,40-60,1,1,4,1.0,440.0,1,1,Self and Spouse
74459,0,18-40,1,5,7,1.0,2014.0,0,0,Self and Spouse
74460,0,18-40,1,5,6,2.0,3930.0,13,1,Peers and Similar Relations
74461,0,40-60,1,1,5,4.0,800.0,0,0,Self and Spouse
74462,1,40-60,1,1,3,1.0,9600.0,1,1,Self and Spouse
74463,1,40-60,1,1,6,1.0,3220.0,0,1,Self and Spouse
74464,0,40-60,1,1,6,3.0,440.0,1,0,Self and Spouse
74467,0,40-60,1,3,3,1.0,4220.0,0,1,Self and Spouse
74469,1,18-40,1,1,3,1.0,8990.0,9,1,Extended and Distant Relatives
74470,0,40-60,1,3,3,1.0,3520.0,0,0,Self and Spouse
74471,1,40-60,1,3,3,1.0,9130.0,13,1,Peers and Similar Relations
74472,1,18-40,1,1,6,2.0,3255.0,0,0,Self and Spouse
74473,1,18-40,1,1,6,1.0,850.0,1,1,Self and Spouse
74478,0,18-40,0,5,4,1.0,3602.0,0,0,Self and Spouse
74479,0,18-40,0,5,3,1.0,705.0,13,1,Peers and Similar Relations
74480,0,40-60,1,3,3,6.0,4220.0,0,0,Self and Spouse
74481,0,18-40,1,5,3,3.0,6730.0,2,1,Direct Dependents
74482,0,40-60,1,5,3,2.0,8710.0,5,0,Peers and Similar Relations
74483,1,18-40,0,3,7,3.0,2310.0,0,0,Self and Spouse
74485,0,18-40,1,5,6,1.0,3645.0,0,0,Self and Spouse
74487,0,18-40,1,5,5,1.0,4000.0,13,1,Peers and Similar Relations
74488,1,60-80,0,3,5,5.0,5000.0,0,0,Self and Spouse
74490,1,18-40,0,5,6,4.0,2205.0,0,0,Self and Spouse
74491,0,40-60,1,4,3,1.0,6410.0,0,1,Self and Spouse
74492,1,40-60,1,1,3,5.0,5550.0,0,1,Self and Spouse
74493,0,40-60,1,1,3,2.0,3603.0,1,0,Self and Spouse
74494,0,60-80,0,2,6,2.0,4230.0,0,0,Self and Spouse
74496,0,40-60,1,5,4,1.0,2600.0,0,1,Self and Spouse
74499,0,60-80,1,1,1,1.0,4055.0,0,1,Self and Spouse
74501,1,18-40,1,5,6,2.0,5740.0,2,0,Direct Dependents
74502,0,18-40,1,5,6,1.0,6460.0,2,1,Direct Dependents
74503,0,18-40,1,5,4,3.0,4435.0,2,1,Direct Dependents
74504,0,60-80,1,2,5,6.0,4230.0,0,0,Self and Spouse
74505,1,40-60,1,3,6,1.0,1240.0,0,1,Self and Spouse
74508,0,40-60,1,1,3,1.0,9130.0,0,1,Self and Spouse
74509,0,40-60,1,1,5,1.0,5160.0,1,0,Self and Spouse
74513,0,18-40,1,3,4,1.0,5740.0,0,0,Self and Spouse
74514,0,18-40,1,5,4,1.0,7200.0,13,1,Peers and Similar Relations
74517,1,40-60,1,5,6,2.0,1105.0,0,1,Self and Spouse
74518,1,40-60,1,1,6,1.0,800.0,0,1,Self and Spouse
74519,1,40-60,1,1,6,1.0,830.0,1,0,Self and Spouse
74522,1,40-60,1,5,6,6.0,4920.0,0,1,Self and Spouse
74526,0,40-60,1,3,3,1.0,4110.0,13,0,Peers and Similar Relations
74528,0,40-60,0,1,4,2.0,2040.0,0,1,Self and Spouse
74529,0,40-60,0,1,6,1.0,310.0,1,0,Self and Spouse
74530,1,18-40,0,5,7,1.0,52.0,2,0,Direct Dependents
74532,0,40-60,0,3,5,2.0,530.0,0,0,Self and Spouse
74535,1,40-60,1,1,6,1.0,10.0,0,1,Self and Spouse
74536,1,40-60,1,1,7,4.0,3230.0,1,0,Self and Spouse
74540,0,18-40,1,5,3,1.0,4600.0,15,1,Lodgers and Non-Family Members
74541,1,18-40,1,1,3,1.0,9570.0,0,1,Self and Spouse
74542,0,18-40,1,1,6,1.0,4621.0,1,0,Self and Spouse
74544,0,40-60,0,1,3,1.0,3603.0,0,0,Self and Spouse
74545,0,40-60,0,1,3,1.0,3603.0,1,1,Self and Spouse
74546,1,60-80,1,3,3,1.0,7700.0,0,1,Self and Spouse
74547,1,18-40,1,5,6,1.0,1320.0,0,1,Self and Spouse
74549,0,60-80,0,2,4,1.0,3255.0,0,0,Self and Spouse
74550,1,40-60,1,5,7,1.0,705.0,0,1,Self and Spouse
74551,1,40-60,1,5,4,1.0,5410.0,5,1,Peers and Similar Relations
74554,0,40-60,0,2,3,2.0,4020.0,2,1,Direct Dependents
74555,0,40-60,0,1,3,1.0,3940.0,2,0,Direct Dependents
74561,0,40-60,1,3,3,1.0,9620.0,0,1,Self and Spouse
74562,0,18-40,1,5,6,4.0,3802.0,2,1,Direct Dependents
74565,0,18-40,1,1,3,1.0,4760.0,9,0,Extended and Distant Relatives
74567,0,40-60,1,1,5,1.0,4760.0,0,0,Self and Spouse
74568,1,40-60,1,1,4,1.0,9645.0,1,1,Self and Spouse
74569,0,18-40,1,5,5,1.0,4621.0,2,1,Direct Dependents
74570,0,18-40,1,5,4,1.0,4040.0,2,1,Direct Dependents
74571,1,18-40,1,5,5,1.0,4840.0,0,0,Self and Spouse
74574,0,40-60,1,1,6,3.0,3255.0,0,0,Self and Spouse
74575,1,40-60,1,1,6,1.0,800.0,1,1,Self and Spouse
74576,1,18-40,1,5,6,2.0,3300.0,2,1,Direct Dependents
74581,1,40-60,1,1,7,6.0,850.0,0,1,Self and Spouse
74582,1,40-60,1,1,7,3.0,2310.0,1,0,Self and Spouse
74584,0,18-40,1,5,7,1.0,4850.0,0,1,Self and Spouse
74585,1,18-40,1,5,6,1.0,410.0,0,1,Self and Spouse
74586,0,60-80,1,5,6,1.0,4965.0,0,0,Self and Spouse
74590,0,18-40,1,5,4,1.0,3603.0,0,0,Self and Spouse
74592,1,40-60,1,1,4,6.0,7200.0,0,1,Self and Spouse
74593,0,40-60,1,1,4,1.0,9122.0,1,0,Self and Spouse
74596,1,40-60,1,1,6,1.0,1108.0,0,1,Self and Spouse
74597,1,40-60,0,1,7,1.0,150.0,1,0,Self and Spouse
74598,0,18-40,1,5,4,4.0,5860.0,0,1,Self and Spouse
74600,0,18-40,1,1,5,1.0,4020.0,1,1,Self and Spouse
74605,1,40-60,1,5,3,1.0,7020.0,0,1,Self and Spouse
74610,0,18-40,0,5,4,3.0,5350.0,0,0,Self and Spouse
74613,0,18-40,0,5,4,1.0,4055.0,5,0,Peers and Similar Relations
74615,1,40-60,0,1,3,1.0,52.0,0,0,Self and Spouse
74616,1,40-60,0,1,3,1.0,8225.0,1,1,Self and Spouse
74620,1,40-60,1,1,4,1.0,120.0,0,0,Self and Spouse
74621,0,60-80,1,1,5,7.0,205.0,1,1,Self and Spouse
74623,0,60-80,1,2,3,1.0,4030.0,0,0,Self and Spouse
74625,1,18-40,1,5,6,1.0,3255.0,15,0,Lodgers and Non-Family Members
74627,0,18-40,1,1,2,1.0,9600.0,1,1,Self and Spouse
74632,0,40-60,1,3,3,1.0,9600.0,0,1,Self and Spouse
74634,0,60-80,0,3,3,1.0,6260.0,0,1,Self and Spouse
74635,1,40-60,1,1,7,1.0,10.0,0,1,Self and Spouse
74639,1,40-60,1,1,6,7.0,6260.0,0,1,Self and Spouse
74640,0,18-40,1,1,6,2.0,2751.0,1,0,Self and Spouse
74648,1,40-60,1,1,6,3.0,20.0,0,1,Self and Spouse
74649,1,40-60,1,1,7,3.0,2310.0,1,0,Self and Spouse
74650,0,18-40,1,5,6,1.0,4720.0,2,0,Direct Dependents
74651,0,18-40,1,5,4,1.0,9130.0,2,1,Direct Dependents
74654,0,18-40,1,5,6,3.0,2320.0,0,1,Self and Spouse
74655,0,18-40,1,5,7,3.0,2320.0,13,0,Peers and Similar Relations
74656,1,18-40,0,1,7,1.0,1760.0,0,0,Self and Spouse
74661,1,40-60,1,1,6,1.0,1555.0,0,0,Self and Spouse
74662,1,40-60,1,1,6,1.0,7200.0,1,1,Self and Spouse
74666,0,18-40,1,1,4,1.0,9620.0,0,0,Self and Spouse
74667,0,18-40,1,1,3,1.0,3946.0,1,1,Self and Spouse
74668,0,18-40,1,5,3,1.0,4020.0,12,1,Peers and Similar Relations
74669,0,18-40,1,3,3,1.0,4760.0,12,0,Peers and Similar Relations
74670,1,60-80,1,1,7,2.0,2100.0,0,1,Self and Spouse
74672,0,18-40,1,5,6,2.0,420.0,0,0,Self and Spouse
74674,0,18-40,1,5,3,1.0,7315.0,13,1,Peers and Similar Relations
74675,1,60-80,1,1,7,7.0,3010.0,0,1,Self and Spouse
74676,1,40-60,1,1,6,7.0,10.0,1,0,Self and Spouse
74680,1,60-80,1,5,4,1.0,6200.0,0,1,Self and Spouse
74682,1,18-40,1,1,6,1.0,1460.0,0,1,Self and Spouse
74683,1,18-40,1,1,6,1.0,1460.0,1,0,Self and Spouse
74684,0,18-40,1,5,3,1.0,310.0,0,1,Self and Spouse
74685,1,40-60,1,1,4,3.0,20.0,0,0,Self and Spouse
74686,1,40-60,1,1,3,1.0,9130.0,1,1,Self and Spouse
74687,0,18-40,1,5,3,1.0,4700.0,2,1,Direct Dependents
74690,1,18-40,1,5,6,1.0,910.0,0,1,Self and Spouse
74691,0,18-40,1,5,7,1.0,5310.0,11,1,Lodgers and Non-Family Members
74692,1,60-80,1,1,4,1.0,7210.0,0,1,Self and Spouse
74693,0,60-80,1,1,3,1.0,6730.0,1,0,Self and Spouse
74694,1,60-80,1,1,7,7.0,3090.0,0,1,Self and Spouse
74695,0,60-80,1,1,7,1.0,3310.0,1,0,Self and Spouse
74696,1,18-40,1,5,6,1.0,4820.0,2,1,Direct Dependents
74697,1,60-80,0,3,4,1.0,5230.0,0,1,Self and Spouse
74698,1,60-80,1,3,5,2.0,5140.0,13,0,Peers and Similar Relations
74699,0,40-60,1,3,5,1.0,5610.0,0,1,Self and Spouse
74700,1,40-60,1,1,7,2.0,726.0,0,0,Self and Spouse
74701,1,40-60,0,1,7,1.0,2100.0,1,1,Self and Spouse
74703,1,18-40,1,1,7,1.0,4820.0,0,0,Self and Spouse
74704,1,18-40,1,1,6,1.0,800.0,1,1,Self and Spouse
74707,1,18-40,1,1,6,3.0,930.0,0,1,Self and Spouse
74708,1,18-40,1,1,6,1.0,4965.0,1,0,Self and Spouse
74711,1,18-40,1,1,7,5.0,5600.0,0,1,Self and Spouse
74712,1,18-40,1,1,7,1.0,2100.0,1,0,Self and Spouse
74715,0,18-40,1,1,6,1.0,5710.0,0,0,Self and Spouse
74720,0,60-80,1,2,4,1.0,5320.0,0,0,Self and Spouse
74723,0,40-60,1,1,7,1.0,2100.0,1,1,Self and Spouse
74724,0,60-80,1,1,6,1.0,4640.0,0,0,Self and Spouse
74726,0,18-40,1,5,6,1.0,940.0,2,1,Direct Dependents
74727,0,60-80,0,1,0,3.0,4251.0,0,1,Self and Spouse
74729,0,18-40,0,5,0,1.0,4760.0,7,0,Direct Dependents
74730,0,18-40,0,5,3,1.0,4110.0,7,1,Direct Dependents
74731,1,40-60,1,1,7,5.0,1021.0,0,1,Self and Spouse
74732,1,40-60,1,1,7,1.0,4760.0,1,0,Self and Spouse
74733,0,40-60,1,5,4,1.0,9130.0,0,1,Self and Spouse
74734,1,40-60,0,2,5,1.0,3602.0,0,0,Self and Spouse
74735,0,18-40,0,5,4,1.0,4220.0,2,0,Direct Dependents
74738,1,60-80,1,1,7,7.0,3245.0,1,1,Self and Spouse
74739,0,40-60,0,1,3,1.0,9640.0,0,1,Self and Spouse
74740,0,40-60,0,1,3,1.0,4020.0,1,0,Self and Spouse
74741,0,18-40,0,5,6,3.0,2014.0,2,0,Direct Dependents
74742,0,40-60,1,1,7,6.0,710.0,0,1,Self and Spouse
74743,0,40-60,1,1,5,1.0,5400.0,1,0,Self and Spouse
74744,0,18-40,1,1,7,1.0,2002.0,0,0,Self and Spouse
74745,1,18-40,1,1,6,1.0,440.0,1,1,Self and Spouse
74746,1,18-40,1,3,3,1.0,6200.0,0,1,Self and Spouse
74747,0,18-40,1,5,6,1.0,4920.0,15,1,Lodgers and Non-Family Members
74748,1,40-60,1,5,6,3.0,350.0,0,0,Self and Spouse
74749,1,40-60,1,1,6,3.0,2310.0,0,0,Self and Spouse
74750,0,40-60,1,1,4,1.0,1010.0,1,1,Self and Spouse
74751,1,60-80,1,1,3,1.0,7340.0,0,1,Self and Spouse
74753,0,60-80,1,1,4,1.0,9620.0,0,1,Self and Spouse
74754,0,40-60,1,1,6,1.0,440.0,1,0,Self and Spouse
74755,1,40-60,1,1,7,2.0,2011.0,0,0,Self and Spouse
74756,0,40-60,1,1,4,3.0,4220.0,1,1,Self and Spouse
74757,0,40-60,1,3,5,1.0,900.0,0,1,Self and Spouse
74759,1,40-60,1,1,6,1.0,52.0,1,1,Self and Spouse
74764,1,60-80,1,1,4,1.0,6355.0,0,1,Self and Spouse
74766,0,18-40,1,5,5,1.0,8140.0,2,1,Direct Dependents
74768,1,18-40,1,5,6,1.0,110.0,0,0,Self and Spouse
74769,1,18-40,1,5,6,1.0,440.0,13,1,Peers and Similar Relations
74770,1,60-80,1,2,7,1.0,705.0,0,0,Self and Spouse
74772,1,18-40,1,1,6,5.0,1530.0,0,1,Self and Spouse
74773,1,18-40,1,1,7,1.0,3040.0,1,0,Self and Spouse
74779,0,40-60,1,1,4,1.0,5120.0,0,0,Self and Spouse
74780,0,60-80,1,1,3,1.0,4200.0,1,1,Self and Spouse
74781,1,40-60,1,3,6,3.0,3870.0,0,0,Self and Spouse
74782,1,40-60,1,3,4,6.0,4700.0,0,0,Self and Spouse
74783,0,40-60,1,1,4,1.0,7750.0,0,1,Self and Spouse
74784,0,40-60,1,1,3,1.0,5400.0,1,0,Self and Spouse
74785,0,40-60,1,3,4,3.0,2435.0,0,0,Self and Spouse
74786,0,40-60,1,3,3,6.0,4950.0,0,0,Self and Spouse
74789,0,60-80,1,1,4,1.0,5400.0,1,0,Self and Spouse
74791,0,40-60,1,1,3,1.0,4220.0,0,1,Self and Spouse
74792,0,40-60,1,1,3,1.0,3601.0,1,0,Self and Spouse
74793,0,18-40,1,5,4,1.0,4720.0,2,0,Direct Dependents
74795,0,18-40,1,5,4,6.0,4340.0,0,0,Self and Spouse
74796,1,60-80,1,1,7,2.0,5420.0,0,1,Self and Spouse
74799,1,18-40,1,5,6,1.0,845.0,0,1,Self and Spouse
74800,1,18-40,1,5,6,1.0,850.0,13,0,Peers and Similar Relations
74804,1,40-60,0,2,6,3.0,2310.0,0,1,Self and Spouse
74806,1,18-40,1,5,3,1.0,6442.0,0,1,Self and Spouse
74807,0,60-80,1,1,4,1.0,5740.0,0,0,Self and Spouse
74810,1,18-40,1,1,6,7.0,9030.0,1,1,Self and Spouse
74815,1,18-40,1,5,7,1.0,710.0,0,0,Self and Spouse
74816,1,60-80,1,2,7,1.0,1065.0,0,0,Self and Spouse
74817,0,18-40,1,1,4,1.0,4760.0,2,1,Direct Dependents
74818,1,18-40,1,1,3,1.0,4700.0,9,0,Extended and Distant Relatives
74819,1,60-80,0,5,3,1.0,5850.0,0,0,Self and Spouse
74823,1,40-60,1,1,7,6.0,710.0,1,1,Self and Spouse
74829,1,40-60,1,5,5,1.0,6260.0,2,1,Direct Dependents
74830,1,18-40,1,1,4,1.0,440.0,0,1,Self and Spouse
74838,0,60-80,1,2,7,3.0,2440.0,0,0,Self and Spouse
74840,0,40-60,0,2,5,2.0,5110.0,0,0,Self and Spouse
74843,1,18-40,1,1,6,1.0,845.0,0,1,Self and Spouse
74844,0,18-40,1,1,6,6.0,4621.0,1,0,Self and Spouse
74847,1,40-60,1,1,7,1.0,51.0,1,0,Self and Spouse
74850,0,18-40,1,1,6,1.0,3255.0,0,0,Self and Spouse
74851,1,40-60,1,1,4,1.0,120.0,1,1,Self and Spouse
74855,0,18-40,0,5,3,1.0,4020.0,0,0,Self and Spouse
74856,0,18-40,0,5,4,1.0,4110.0,5,0,Peers and Similar Relations
74858,0,40-60,0,5,3,1.0,4110.0,6,1,Older Generation
74860,1,18-40,1,1,7,1.0,2100.0,0,1,Self and Spouse
74861,0,18-40,1,1,6,3.0,2310.0,1,0,Self and Spouse
74864,0,40-60,1,5,3,1.0,3321.0,2,0,Direct Dependents
74868,1,40-60,1,1,4,1.0,110.0,1,1,Self and Spouse
74869,0,18-40,0,1,7,1.0,440.0,0,1,Self and Spouse
74870,1,18-40,0,1,6,2.0,3255.0,1,0,Self and Spouse
74873,1,18-40,1,1,7,1.0,1050.0,0,1,Self and Spouse
74874,1,18-40,1,1,7,5.0,3230.0,1,0,Self and Spouse
74878,1,60-80,0,1,7,1.0,5600.0,0,1,Self and Spouse
74879,1,60-80,0,1,7,1.0,3090.0,1,0,Self and Spouse
74880,1,18-40,1,5,6,1.0,4840.0,0,1,Self and Spouse
74883,1,40-60,1,1,6,1.0,1006.0,0,1,Self and Spouse
74884,0,40-60,1,1,3,3.0,5860.0,1,0,Self and Spouse
74885,0,18-40,1,5,6,1.0,800.0,2,1,Direct Dependents
74886,0,60-80,0,3,4,7.0,4600.0,0,0,Self and Spouse
74889,1,40-60,1,1,7,5.0,1760.0,0,1,Self and Spouse
74890,1,40-60,1,1,6,1.0,9645.0,1,0,Self and Spouse
74894,1,40-60,1,1,6,3.0,3820.0,0,1,Self and Spouse
74895,1,40-60,1,1,6,3.0,3150.0,1,0,Self and Spouse
74896,0,18-40,1,5,3,1.0,4110.0,2,1,Direct Dependents
74900,1,40-60,1,1,4,1.0,6410.0,0,1,Self and Spouse
74901,1,40-60,1,1,4,1.0,3500.0,1,1,Self and Spouse
74902,0,18-40,1,1,4,1.0,4700.0,0,1,Self and Spouse
74904,0,60-80,1,5,3,1.0,4110.0,0,0,Self and Spouse
74905,0,18-40,1,5,4,1.0,3647.0,0,0,Self and Spouse
74909,0,40-60,1,1,0,7.0,9130.0,0,1,Self and Spouse
74910,1,40-60,1,1,0,1.0,1065.0,1,0,Self and Spouse
74912,0,18-40,0,5,4,1.0,9130.0,0,0,Self and Spouse
74920,1,60-80,1,1,7,1.0,3250.0,1,1,Self and Spouse
74921,0,60-80,1,2,4,1.0,9130.0,0,1,Self and Spouse
74922,0,40-60,1,5,3,1.0,7315.0,2,1,Direct Dependents
74923,0,40-60,1,1,3,6.0,4350.0,0,0,Self and Spouse
74924,0,40-60,1,1,3,1.0,6230.0,1,1,Self and Spouse
74926,1,40-60,1,1,6,1.0,520.0,1,0,Self and Spouse
74929,1,40-60,1,1,3,1.0,5600.0,0,0,Self and Spouse
74930,0,40-60,1,1,4,2.0,4220.0,1,1,Self and Spouse
74931,1,18-40,1,1,3,1.0,7905.0,0,1,Self and Spouse
74932,1,18-40,1,1,6,4.0,3255.0,1,0,Self and Spouse
74936,1,40-60,1,3,7,1.0,440.0,0,1,Self and Spouse
74940,0,60-80,1,1,4,1.0,5400.0,1,0,Self and Spouse
74941,0,18-40,1,5,6,2.0,2205.0,0,1,Self and Spouse
74943,1,60-80,1,3,4,1.0,5860.0,0,0,Self and Spouse
74944,0,60-80,1,1,3,2.0,7810.0,0,1,Self and Spouse
74948,0,40-60,0,5,4,1.0,3655.0,0,0,Self and Spouse
74949,0,18-40,0,5,4,1.0,5240.0,2,0,Direct Dependents
74953,0,60-80,1,1,3,6.0,4230.0,1,0,Self and Spouse
74955,0,40-60,1,1,3,1.0,5110.0,1,1,Self and Spouse
74956,1,40-60,1,1,3,1.0,5522.0,0,0,Self and Spouse
74957,0,40-60,1,1,3,1.0,530.0,1,1,Self and Spouse
74959,1,40-60,1,1,5,3.0,3720.0,0,1,Self and Spouse
74960,1,40-60,1,1,7,7.0,2100.0,1,0,Self and Spouse
74964,1,60-80,0,1,3,1.0,6305.0,1,1,Self and Spouse
74967,0,40-60,0,1,0,1.0,4110.0,0,1,Self and Spouse
74968,0,40-60,0,1,0,1.0,4220.0,1,0,Self and Spouse
74972,0,18-40,0,5,3,1.0,9720.0,3,1,Direct Dependents
74973,0,40-60,0,5,3,5.0,5550.0,5,1,Peers and Similar Relations
74974,1,60-80,1,3,6,1.0,5240.0,0,0,Self and Spouse
74975,0,60-80,1,3,7,1.0,10.0,13,1,Peers and Similar Relations
74977,1,18-40,1,5,4,1.0,7210.0,2,1,Direct Dependents
74981,0,18-40,1,5,3,1.0,4600.0,13,0,Peers and Similar Relations
74983,0,60-80,1,1,3,6.0,205.0,1,1,Self and Spouse
74984,1,40-60,0,1,4,1.0,8255.0,0,1,Self and Spouse
74985,0,40-60,0,1,2,6.0,4600.0,1,0,Self and Spouse
74987,0,40-60,1,1,4,7.0,6410.0,0,0,Self and Spouse
74988,0,60-80,1,1,4,1.0,7330.0,1,1,Self and Spouse
74989,0,18-40,1,1,4,1.0,7200.0,0,1,Self and Spouse
74995,0,40-60,1,3,4,1.0,120.0,0,0,Self and Spouse
74996,0,18-40,1,5,3,1.0,6710.0,2,1,Direct Dependents
74997,0,18-40,1,5,5,1.0,5740.0,0,0,Self and Spouse
74998,1,40-60,0,3,4,1.0,1021.0,0,1,Self and Spouse
74999,0,40-60,1,3,3,1.0,5810.0,13,0,Peers and Similar Relations
75000,0,18-40,0,5,4,1.0,4720.0,0,0,Self and Spouse
75001,1,40-60,1,3,4,1.0,9130.0,0,1,Self and Spouse
75004,0,40-60,1,3,3,1.0,8990.0,12,0,Peers and Similar Relations
75005,0,18-40,1,5,3,1.0,4720.0,12,0,Peers and Similar Relations
75006,1,40-60,1,5,4,1.0,5240.0,0,1,Self and Spouse
75007,0,40-60,1,3,3,1.0,5610.0,0,0,Self and Spouse
75008,1,60-80,0,1,3,1.0,5260.0,0,0,Self and Spouse
75009,1,60-80,1,1,3,4.0,7150.0,1,1,Self and Spouse
75010,0,18-40,1,5,7,2.0,5310.0,0,0,Self and Spouse
75011,1,18-40,1,5,6,1.0,5150.0,13,1,Peers and Similar Relations
75012,1,18-40,1,5,6,1.0,1050.0,0,1,Self and Spouse
75013,0,18-40,1,1,4,3.0,8620.0,0,1,Self and Spouse
75014,0,18-40,1,1,3,6.0,4510.0,1,0,Self and Spouse
75016,1,40-60,1,1,6,1.0,110.0,1,1,Self and Spouse
75025,0,40-60,1,5,3,1.0,5240.0,0,0,Self and Spouse
75026,0,18-40,1,5,3,1.0,9645.0,2,1,Direct Dependents
75030,1,18-40,0,1,4,1.0,5240.0,0,0,Self and Spouse
75031,1,40-60,0,1,4,1.0,5610.0,1,1,Self and Spouse
75035,0,18-40,1,5,3,1.0,4055.0,0,0,Self and Spouse
75038,0,18-40,0,5,3,1.0,8990.0,12,1,Peers and Similar Relations
75039,0,40-60,1,1,2,1.0,6260.0,0,1,Self and Spouse
75040,0,40-60,1,1,2,1.0,5240.0,1,0,Self and Spouse
75043,1,40-60,1,1,7,7.0,3000.0,0,1,Self and Spouse
75047,0,18-40,1,1,4,1.0,20.0,0,1,Self and Spouse
75048,0,18-40,1,1,3,1.0,5740.0,1,0,Self and Spouse
75049,0,18-40,1,3,6,2.0,3603.0,12,0,Peers and Similar Relations
75054,1,18-40,0,5,7,1.0,2700.0,12,0,Peers and Similar Relations
75055,0,18-40,1,5,4,2.0,4010.0,0,0,Self and Spouse
75056,0,18-40,1,5,4,2.0,3645.0,13,1,Peers and Similar Relations
75057,0,40-60,1,1,5,1.0,9130.0,0,1,Self and Spouse
75058,1,40-60,1,1,4,1.0,440.0,1,0,Self and Spouse
75060,1,40-60,1,1,3,1.0,5860.0,1,1,Self and Spouse
75063,1,18-40,1,1,7,3.0,2310.0,0,0,Self and Spouse
75064,1,18-40,1,1,7,1.0,2100.0,1,1,Self and Spouse
75066,1,40-60,1,1,4,1.0,735.0,0,1,Self and Spouse
75068,1,40-60,1,1,3,1.0,8710.0,0,1,Self and Spouse
